EM
21A, 28, 0.0177296, 9, 0, [<Move.SWIPE_DOWN: 1>, <Move.SWIPE_LEFT: 0>, <Move.SWIPE_UP: 3>, <Move.SWIPE_LEFT: 0>, <Move.SWIPE_UP: 3>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_UP: 3>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_DOWN: 1>]
22A, 34, 0.019990100000000004, 12, 0, [<Move.SWIPE_DOWN: 1>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_UP: 3>, <Move.SWIPE_LEFT: 0>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_UP: 3>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_LEFT: 0>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_RIGHT: 2>]
COL
Level, Expanded Nodes (COL), Time (COL), Number of Moves (COL), Difference to Optimal (COL), Moves
1, 2, 0.0007013999999999999, 1, 0, [<Move.SWIPE_LEFT: 0>]
2, 2, 0.0006468499999999999, 1, 0, [<Move.SWIPE_RIGHT: 2>]
3, 3, 0.0008977000000000001, 2, 0, [<Move.SWIPE_DOWN: 1>, <Move.SWIPE_LEFT: 0>]
4, 4, 0.0013499500000000002, 3, 0, [<Move.SWIPE_RIGHT: 2>, <Move.SWIPE_UP: 3>, <Move.SWIPE_LEFT: 0>]
5, 2, 0.0009405500000000001, 1, 0, [<Move.SWIPE_LEFT: 0>]
6, 2, 0.0012517499999999998, 1, 0, [<Move.SWIPE_LEFT: 0>]
7, 4, 0.0033922500000000003, 3, 1, [<Move.SWIPE_LEFT: 0>, <Move.SWIPE_UP: 3>, <Move.SWIPE_LEFT: 0>]
8, 5, 0.00468125, 2, 0, [<Move.SWIPE_RIGHT: 2>, <Move.SWIPE_DOWN: 1>]
9, 3, 0.0026931000000000004, 2, 0, [<Move.SWIPE_DOWN: 1>, <Move.SWIPE_RIGHT: 2>]
10, 5, 0.0036888499999999996, 3, 0, [<Move.SWIPE_UP: 3>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_DOWN: 1>]
11, 8, 0.005435550000000002, 3, 0, [<Move.SWIPE_RIGHT: 2>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_LEFT: 0>]
12, 6, 0.0037931499999999995, 3, 0, [<Move.SWIPE_UP: 3>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_UP: 3>]
13, 8, 0.005947050000000001, 3, 0, [<Move.SWIPE_UP: 3>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_DOWN: 1>]
14, 12, 0.0114691, 4, 0, [<Move.SWIPE_DOWN: 1>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_RIGHT: 2>]
15, 8, 0.0059871, 4, 0, [<Move.SWIPE_DOWN: 1>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_UP: 3>, <Move.SWIPE_LEFT: 0>]
16, 8, 0.00559145, 4, 0, [<Move.SWIPE_LEFT: 0>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_UP: 3>]
17, 7, 0.004674450000000001, 4, 0, [<Move.SWIPE_RIGHT: 2>, <Move.SWIPE_UP: 3>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_UP: 3>]
18, 12, 0.010273500000000001, 4, 0, [<Move.SWIPE_DOWN: 1>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_UP: 3>, <Move.SWIPE_LEFT: 0>]
19, 15, 0.015136, 4, 0, [<Move.SWIPE_LEFT: 0>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_DOWN: 1>]
20, 5, 0.0038898500000000003, 4, 0, [<Move.SWIPE_LEFT: 0>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_DOWN: 1>]
1A, 2, 0.0011468, 1, 0, [<Move.SWIPE_LEFT: 0>]
2A, 3, 0.0022513999999999998, 2, 0, [<Move.SWIPE_RIGHT: 2>, <Move.SWIPE_UP: 3>]
3A, 12, 0.010380299999999999, 4, 1, [<Move.SWIPE_UP: 3>, <Move.SWIPE_LEFT: 0>, <Move.SWIPE_UP: 3>, <Move.SWIPE_RIGHT: 2>]
4A, 14, 0.013612599999999999, 4, 0, [<Move.SWIPE_RIGHT: 2>, <Move.SWIPE_UP: 3>, <Move.SWIPE_LEFT: 0>, <Move.SWIPE_DOWN: 1>]
5A, 8, 0.0058834000000000004, 4, 0, [<Move.SWIPE_RIGHT: 2>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_UP: 3>]
6A, 18, 0.0150134, 5, 0, [<Move.SWIPE_LEFT: 0>, <Move.SWIPE_UP: 3>, <Move.SWIPE_LEFT: 0>, <Move.SWIPE_UP: 3>, <Move.SWIPE_RIGHT: 2>]
7A, 9, 0.00734445, 5, 0, [<Move.SWIPE_LEFT: 0>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_UP: 3>, <Move.SWIPE_LEFT: 0>]
8A, 11, 0.0083354, 5, 0, [<Move.SWIPE_RIGHT: 2>, <Move.SWIPE_UP: 3>, <Move.SWIPE_LEFT: 0>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_RIGHT: 2>]
9A, 22, 0.0193671, 7, 1, [<Move.SWIPE_RIGHT: 2>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_LEFT: 0>, <Move.SWIPE_UP: 3>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_RIGHT: 2>]
10A, 20, 0.019270650000000004, 6, 0, [<Move.SWIPE_DOWN: 1>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_UP: 3>, <Move.SWIPE_LEFT: 0>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_RIGHT: 2>]
11A, 16, 0.013171000000000002, 6, 0, [<Move.SWIPE_RIGHT: 2>, <Move.SWIPE_UP: 3>, <Move.SWIPE_LEFT: 0>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_UP: 3>]
12A, 12, 0.009230700000000001, 6, 0, [<Move.SWIPE_UP: 3>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_UP: 3>, <Move.SWIPE_LEFT: 0>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_RIGHT: 2>]
13A, 24, 0.0232664, 7, 0, [<Move.SWIPE_DOWN: 1>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_UP: 3>, <Move.SWIPE_LEFT: 0>, <Move.SWIPE_UP: 3>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_UP: 3>]
14A, 20, 0.019754599999999997, 7, 0, [<Move.SWIPE_UP: 3>, <Move.SWIPE_LEFT: 0>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_UP: 3>]
15A, 21, 0.021862349999999996, 7, 0, [<Move.SWIPE_LEFT: 0>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_UP: 3>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_LEFT: 0>]
16A, 24, 0.022538, 7, 0, [<Move.SWIPE_UP: 3>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_LEFT: 0>, <Move.SWIPE_DOWN: 1>]
17A, 18, 0.01390355, 8, 0, [<Move.SWIPE_RIGHT: 2>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_LEFT: 0>, <Move.SWIPE_UP: 3>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_LEFT: 0>, <Move.SWIPE_UP: 3>]
18A, 21, 0.017376949999999995, 8, 0, [<Move.SWIPE_LEFT: 0>, <Move.SWIPE_UP: 3>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_LEFT: 0>, <Move.SWIPE_UP: 3>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_DOWN: 1>]
19A, 18, 0.01565635, 8, 0, [<Move.SWIPE_RIGHT: 2>, <Move.SWIPE_UP: 3>, <Move.SWIPE_LEFT: 0>, <Move.SWIPE_UP: 3>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_LEFT: 0>, <Move.SWIPE_UP: 3>]
20A, 33, 0.030668650000000002, 8, 0, [<Move.SWIPE_RIGHT: 2>, <Move.SWIPE_UP: 3>, <Move.SWIPE_LEFT: 0>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_LEFT: 0>, <Move.SWIPE_UP: 3>, <Move.SWIPE_LEFT: 0>, <Move.SWIPE_DOWN: 1>]
21A, 28, 0.027388950000000002, 9, 0, [<Move.SWIPE_DOWN: 1>, <Move.SWIPE_LEFT: 0>, <Move.SWIPE_UP: 3>, <Move.SWIPE_LEFT: 0>, <Move.SWIPE_UP: 3>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_UP: 3>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_DOWN: 1>]
22A, 36, 0.030743399999999994, 14, 2, [<Move.SWIPE_UP: 3>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_UP: 3>, <Move.SWIPE_LEFT: 0>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_UP: 3>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_LEFT: 0>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_RIGHT: 2>]
EDIST-DF(min)-NF(min)
Level, Expanded Nodes (EDIST-DF(min)-NF(min)), Time (EDIST-DF(min)-NF(min)), Number of Moves (EDIST-DF(min)-NF(min)), Difference to Optimal (EDIST-DF(min)-NF(min)), Moves
1, 2, 0.00049965, 1, 0, [<Move.SWIPE_LEFT: 0>]
2, 3, 0.0013465, 1, 0, [<Move.SWIPE_RIGHT: 2>]
3, 5, 0.0018453999999999999, 2, 0, [<Move.SWIPE_DOWN: 1>, <Move.SWIPE_LEFT: 0>]
4, 4, 0.00164995, 3, 0, [<Move.SWIPE_RIGHT: 2>, <Move.SWIPE_UP: 3>, <Move.SWIPE_LEFT: 0>]
5, 2, 0.0009492999999999999, 1, 0, [<Move.SWIPE_LEFT: 0>]
6, 2, 0.0007972999999999999, 1, 0, [<Move.SWIPE_LEFT: 0>]
7, 6, 0.0032963, 2, 0, [<Move.SWIPE_UP: 3>, <Move.SWIPE_LEFT: 0>]
8, 8, 0.004516900000000001, 2, 0, [<Move.SWIPE_RIGHT: 2>, <Move.SWIPE_DOWN: 1>]
9, 7, 0.0046942500000000005, 2, 0, [<Move.SWIPE_DOWN: 1>, <Move.SWIPE_RIGHT: 2>]
10, 9, 0.00548585, 3, 0, [<Move.SWIPE_UP: 3>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_DOWN: 1>]
11, 8, 0.0040396, 3, 0, [<Move.SWIPE_RIGHT: 2>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_LEFT: 0>]
12, 9, 0.00508885, 3, 0, [<Move.SWIPE_UP: 3>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_UP: 3>]
13, 8, 0.0040584, 3, 0, [<Move.SWIPE_UP: 3>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_DOWN: 1>]
14, 13, 0.00784945, 4, 0, [<Move.SWIPE_DOWN: 1>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_RIGHT: 2>]
15, 11, 0.006286399999999999, 4, 0, [<Move.SWIPE_UP: 3>, <Move.SWIPE_LEFT: 0>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_LEFT: 0>]
16, 9, 0.005143650000000001, 4, 0, [<Move.SWIPE_LEFT: 0>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_UP: 3>]
17, 7, 0.00423855, 4, 0, [<Move.SWIPE_RIGHT: 2>, <Move.SWIPE_UP: 3>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_UP: 3>]
18, 12, 0.00618245, 4, 0, [<Move.SWIPE_DOWN: 1>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_UP: 3>, <Move.SWIPE_LEFT: 0>]
19, 20, 0.010372500000000002, 4, 0, [<Move.SWIPE_LEFT: 0>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_DOWN: 1>]
20, 15, 0.00945785, 4, 0, [<Move.SWIPE_LEFT: 0>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_DOWN: 1>]
1A, 2, 0.0010485000000000002, 1, 0, [<Move.SWIPE_LEFT: 0>]
2A, 5, 0.0026890500000000006, 2, 0, [<Move.SWIPE_RIGHT: 2>, <Move.SWIPE_UP: 3>]
3A, 12, 0.006062400000000001, 3, 0, [<Move.SWIPE_LEFT: 0>, <Move.SWIPE_UP: 3>, <Move.SWIPE_RIGHT: 2>]
4A, 13, 0.00820545, 4, 0, [<Move.SWIPE_RIGHT: 2>, <Move.SWIPE_UP: 3>, <Move.SWIPE_LEFT: 0>, <Move.SWIPE_DOWN: 1>]
5A, 13, 0.0080414, 4, 0, [<Move.SWIPE_RIGHT: 2>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_UP: 3>]
6A, 19, 0.011188400000000003, 5, 0, [<Move.SWIPE_LEFT: 0>, <Move.SWIPE_UP: 3>, <Move.SWIPE_LEFT: 0>, <Move.SWIPE_UP: 3>, <Move.SWIPE_RIGHT: 2>]
7A, 11, 0.007131149999999998, 5, 0, [<Move.SWIPE_LEFT: 0>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_UP: 3>, <Move.SWIPE_LEFT: 0>]
8A, 18, 0.0099243, 5, 0, [<Move.SWIPE_RIGHT: 2>, <Move.SWIPE_UP: 3>, <Move.SWIPE_LEFT: 0>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_RIGHT: 2>]
9A, 26, 0.014162850000000001, 6, 0, [<Move.SWIPE_DOWN: 1>, <Move.SWIPE_LEFT: 0>, <Move.SWIPE_UP: 3>, <Move.SWIPE_LEFT: 0>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_RIGHT: 2>]
10A, 23, 0.014815050000000001, 6, 0, [<Move.SWIPE_UP: 3>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_LEFT: 0>, <Move.SWIPE_UP: 3>, <Move.SWIPE_RIGHT: 2>]
11A, 16, 0.01165845, 6, 0, [<Move.SWIPE_RIGHT: 2>, <Move.SWIPE_UP: 3>, <Move.SWIPE_LEFT: 0>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_UP: 3>]
12A, 12, 0.00730185, 6, 0, [<Move.SWIPE_UP: 3>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_UP: 3>, <Move.SWIPE_LEFT: 0>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_RIGHT: 2>]
13A, 32, 0.01949775, 7, 0, [<Move.SWIPE_DOWN: 1>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_UP: 3>, <Move.SWIPE_LEFT: 0>, <Move.SWIPE_UP: 3>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_UP: 3>]
14A, 23, 0.015109000000000001, 7, 0, [<Move.SWIPE_UP: 3>, <Move.SWIPE_LEFT: 0>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_UP: 3>]
15A, 24, 0.012469150000000002, 7, 0, [<Move.SWIPE_LEFT: 0>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_UP: 3>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_LEFT: 0>]
16A, 25, 0.015316799999999997, 7, 0, [<Move.SWIPE_UP: 3>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_LEFT: 0>, <Move.SWIPE_DOWN: 1>]
17A, 20, 0.0132097, 8, 0, [<Move.SWIPE_RIGHT: 2>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_LEFT: 0>, <Move.SWIPE_UP: 3>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_LEFT: 0>, <Move.SWIPE_UP: 3>]
18A, 24, 0.01326035, 8, 0, [<Move.SWIPE_LEFT: 0>, <Move.SWIPE_UP: 3>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_LEFT: 0>, <Move.SWIPE_UP: 3>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_DOWN: 1>]
19A, 34, 0.01840085, 8, 0, [<Move.SWIPE_RIGHT: 2>, <Move.SWIPE_UP: 3>, <Move.SWIPE_LEFT: 0>, <Move.SWIPE_UP: 3>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_LEFT: 0>, <Move.SWIPE_UP: 3>]
20A, 36, 0.02169575, 8, 0, [<Move.SWIPE_RIGHT: 2>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_LEFT: 0>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_LEFT: 0>, <Move.SWIPE_UP: 3>, <Move.SWIPE_LEFT: 0>, <Move.SWIPE_DOWN: 1>]
21A, 33, 0.0209934, 9, 0, [<Move.SWIPE_DOWN: 1>, <Move.SWIPE_LEFT: 0>, <Move.SWIPE_UP: 3>, <Move.SWIPE_LEFT: 0>, <Move.SWIPE_UP: 3>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_UP: 3>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_DOWN: 1>]
22A, 37, 0.021043950000000002, 12, 0, [<Move.SWIPE_DOWN: 1>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_UP: 3>, <Move.SWIPE_LEFT: 0>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_UP: 3>, <Move.SWIPE_RIGHT: 2>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_LEFT: 0>, <Move.SWIPE_DOWN: 1>, <Move.SWIPE_RIGHT: 2>]
MDIST-DF(min)-NF(min)
Level, Expanded Nodes (MDIST-DF(min)-NF(min)), Time (MDIST-DF(min)-NF(min)), Number of Moves (MDIST-DF(min)-NF(min)), Difference to Optimal (MDIST-DF(min)-NF(min)), Moves
